"Label..Grouping.","State","Estimate","Margin.of.Error","Percent","Percent.Margin.of.Error","Year"
"Civilian employed population 16 years and over","Kentucky","1,870,879","±5,618","1,870,879","(X)",2014
"Management, business, science, and arts occupations","Kentucky","612,516","±5,539","32.70%","±0.3",2014
"Service occupations","Kentucky","313,627","±3,945","16.80%","±0.2",2014
"Sales and office occupations","Kentucky","452,063","±5,018","24.20%","±0.2",2014
"Natural resources, construction, and maintenance occupations","Kentucky","181,594","±2,636","9.70%","±0.1",2014
"Production, transportation, and material moving occupations","Kentucky","311,079","±3,941","16.60%","±0.2",2014
"Civilian employed population 16 years and over","Louisiana","2,002,410","±6,653","2,002,410","(X)",2014
"Management, business, science, and arts occupations","Louisiana","638,903","±6,357","31.90%","±0.3",2014
"Service occupations","Louisiana","384,169","±4,386","19.20%","±0.2",2014
"Sales and office occupations","Louisiana","485,169","±4,434","24.20%","±0.2",2014
"Natural resources, construction, and maintenance occupations","Louisiana","244,370","±3,280","12.20%","±0.2",2014
"Production, transportation, and material moving occupations","Louisiana","249,799","±3,646","12.50%","±0.2",2014
"Civilian employed population 16 years and over","Maine","646,438","±2,914","646,438","(X)",2014
"Management, business, science, and arts occupations","Maine","228,383","±3,209","35.30%","±0.4",2014
"Service occupations","Maine","118,422","±1,698","18.30%","±0.3",2014
"Sales and office occupations","Maine","155,031","±1,998","24.00%","±0.3",2014
"Natural resources, construction, and maintenance occupations","Maine","70,518","±1,410","10.90%","±0.2",2014
"Production, transportation, and material moving occupations","Maine","74,084","±1,486","11.50%","±0.2",2014
"Civilian employed population 16 years and over","Maryland","2,949,440","±7,115","2,949,440","(X)",2014
"Management, business, science, and arts occupations","Maryland","1,311,059","±8,621","44.50%","±0.3",2014
"Service occupations","Maryland","501,390","±4,768","17.00%","±0.2",2014
"Sales and office occupations","Maryland","673,989","±5,603","22.90%","±0.2",2014
"Natural resources, construction, and maintenance occupations","Maryland","233,699","±3,740","7.90%","±0.1",2014
"Production, transportation, and material moving occupations","Maryland","229,303","±3,302","7.80%","±0.1",2014
"Civilian employed population 16 years and over","Massachusetts","3,354,036","±7,907","3,354,036","(X)",2014
"Management, business, science, and arts occupations","Massachusetts","1,472,402","±9,355","43.90%","±0.2",2014
"Service occupations","Massachusetts","588,268","±5,069","17.50%","±0.1",2014
"Sales and office occupations","Massachusetts","767,221","±6,878","22.90%","±0.2",2014
"Natural resources, construction, and maintenance occupations","Massachusetts","232,134","±3,116","6.90%","±0.1",2014
"Production, transportation, and material moving occupations","Massachusetts","294,011","±4,116","8.80%","±0.1",2014
"Civilian employed population 16 years and over","Michigan","4,293,574","±9,941","4,293,574","(X)",2014
"Management, business, science, and arts occupations","Michigan","1,490,512","±9,514","34.70%","±0.2",2014
"Service occupations","Michigan","789,547","±5,578","18.40%","±0.1",2014
"Sales and office occupations","Michigan","1,033,226","±6,891","24.10%","±0.1",2014
"Natural resources, construction, and maintenance occupations","Michigan","332,116","±3,163","7.70%","±0.1",2014
"Production, transportation, and material moving occupations","Michigan","648,173","±4,540","15.10%","±0.1",2014
"Civilian employed population 16 years and over","Minnesota","2,781,933","±5,549","2,781,933","(X)",2014
"Management, business, science, and arts occupations","Minnesota","1,089,675","±6,301","39.20%","±0.2",2014
"Service occupations","Minnesota","462,796","±3,915","16.60%","±0.1",2014
"Sales and office occupations","Minnesota","652,184","±4,341","23.40%","±0.2",2014
"Natural resources, construction, and maintenance occupations","Minnesota","219,519","±2,623","7.90%","±0.1",2014
"Production, transportation, and material moving occupations","Minnesota","357,759","±3,561","12.90%","±0.1",2014
"Civilian employed population 16 years and over","Mississippi","1,198,828","±5,237","1,198,828","(X)",2014
"Management, business, science, and arts occupations","Mississippi","373,184","±4,758","31.10%","±0.4",2014
"Service occupations","Mississippi","214,860","±3,714","17.90%","±0.3",2014
"Sales and office occupations","Mississippi","284,324","±3,681","23.70%","±0.3",2014
"Natural resources, construction, and maintenance occupations","Mississippi","135,042","±2,838","11.30%","±0.2",2014
"Production, transportation, and material moving occupations","Mississippi","191,418","±3,243","16.00%","±0.3",2014
"Civilian employed population 16 years and over","Missouri","2,779,991","±7,599","2,779,991","(X)",2014
"Management, business, science, and arts occupations","Missouri","971,506","±6,577","34.90%","±0.2",2014
"Service occupations","Missouri","503,063","±4,203","18.10%","±0.2",2014
"Sales and office occupations","Missouri","695,968","±4,833","25.00%","±0.2",2014
"Natural resources, construction, and maintenance occupations","Missouri","242,466","±2,833","8.70%","±0.1",2014
"Production, transportation, and material moving occupations","Missouri","366,988","±4,029","13.20%","±0.1",2014
"Civilian employed population 16 years and over","Montana","481,119","±2,914","481,119","(X)",2014
"Management, business, science, and arts occupations","Montana","170,625","±2,582","35.50%","±0.5",2014
"Service occupations","Montana","92,344","±2,227","19.20%","±0.5",2014
"Sales and office occupations","Montana","111,218","±1,807","23.10%","±0.3",2014
"Natural resources, construction, and maintenance occupations","Montana","60,405","±1,344","12.60%","±0.3",2014
"Production, transportation, and material moving occupations","Montana","46,527","±1,431","9.70%","±0.3",2014
"Civilian employed population 16 years and over","Nebraska","957,508","±2,956","957,508","(X)",2014
"Management, business, science, and arts occupations","Nebraska","339,029","±3,189","35.40%","±0.3",2014
"Service occupations","Nebraska","160,654","±2,633","16.80%","±0.3",2014
"Sales and office occupations","Nebraska","232,773","±2,738","24.30%","±0.3",2014
"Natural resources, construction, and maintenance occupations","Nebraska","96,209","±1,905","10.00%","±0.2",2014
"Production, transportation, and material moving occupations","Nebraska","128,843","±2,295","13.50%","±0.2",2014
"Civilian employed population 16 years and over","Nevada","1,240,614","±5,261","1,240,614","(X)",2014
"Management, business, science, and arts occupations","Nevada","344,652","±4,577","27.80%","±0.3",2014
"Service occupations","Nevada","345,082","±4,691","27.80%","±0.3",2014
"Sales and office occupations","Nevada","322,193","±3,692","26.00%","±0.3",2014
"Natural resources, construction, and maintenance occupations","Nevada","107,643","±2,407","8.70%","±0.2",2014
"Production, transportation, and material moving occupations","Nevada","121,044","±2,589","9.80%","±0.2",2014
"Civilian employed population 16 years and over","New Hampshire","693,329","±2,970","693,329","(X)",2014
"Management, business, science, and arts occupations","New Hampshire","274,354","±2,893","39.60%","±0.4",2014
"Service occupations","New Hampshire","109,426","±2,174","15.80%","±0.3",2014
"Sales and office occupations","New Hampshire","169,716","±2,660","24.50%","±0.4",2014
"Natural resources, construction, and maintenance occupations","New Hampshire","63,186","±1,581","9.10%","±0.2",2014
"Production, transportation, and material moving occupations","New Hampshire","76,647","±2,149","11.10%","±0.3",2014
"Civilian employed population 16 years and over","New Jersey","4,235,089","±9,776","4,235,089","(X)",2014
"Management, business, science, and arts occupations","New Jersey","1,722,379","±10,869","40.70%","±0.2",2014
"Service occupations","New Jersey","710,670","±6,402","16.80%","±0.2",2014
"Sales and office occupations","New Jersey","1,056,127","±6,442","24.90%","±0.1",2014
"Natural resources, construction, and maintenance occupations","New Jersey","306,736","±3,610","7.20%","±0.1",2014
"Production, transportation, and material moving occupations","New Jersey","439,177","±4,897","10.40%","±0.1",2014
"Civilian employed population 16 years and over","New Mexico","875,947","±4,722","875,947","(X)",2014
"Management, business, science, and arts occupations","New Mexico","311,860","±3,789","35.60%","±0.4",2014
"Service occupations","New Mexico","180,054","±3,178","20.60%","±0.3",2014
"Sales and office occupations","New Mexico","203,765","±3,421","23.30%","±0.4",2014
"Natural resources, construction, and maintenance occupations","New Mexico","99,875","±2,486","11.40%","±0.3",2014
"Production, transportation, and material moving occupations","New Mexico","80,393","±2,287","9.20%","±0.2",2014
"Civilian employed population 16 years and over","New York","9,137,540","±14,014","9,137,540","(X)",2014
"Management, business, science, and arts occupations","New York","3,553,854","±18,587","38.90%","±0.2",2014
"Service occupations","New York","1,850,031","±9,270","20.20%","±0.1",2014
"Sales and office occupations","New York","2,194,062","±9,379","24.00%","±0.1",2014
"Natural resources, construction, and maintenance occupations","New York","669,274","±5,751","7.30%","±0.1",2014
"Production, transportation, and material moving occupations","New York","870,319","±6,940","9.50%","±0.1",2014
"Civilian employed population 16 years and over","North Carolina","4,287,690","±11,214","4,287,690","(X)",2014
"Management, business, science, and arts occupations","North Carolina","1,541,258","±11,294","35.90%","±0.2",2014
"Service occupations","North Carolina","758,433","±6,723","17.70%","±0.2",2014
"Sales and office occupations","North Carolina","1,016,981","±7,048","23.70%","±0.1",2014
"Natural resources, construction, and maintenance occupations","North Carolina","403,182","±5,360","9.40%","±0.1",2014
"Production, transportation, and material moving occupations","North Carolina","567,836","±5,254","13.20%","±0.1",2014
"Civilian employed population 16 years and over","North Dakota","379,972","±2,025","379,972","(X)",2014
"Management, business, science, and arts occupations","North Dakota","132,325","±1,971","34.80%","±0.5",2014
"Service occupations","North Dakota","65,934","±1,343","17.40%","±0.4",2014
"Sales and office occupations","North Dakota","86,342","±1,823","22.70%","±0.4",2014
"Natural resources, construction, and maintenance occupations","North Dakota","48,307","±1,220","12.70%","±0.3",2014
"Production, transportation, and material moving occupations","North Dakota","47,064","±1,366","12.40%","±0.4",2014
"Civilian employed population 16 years and over","Ohio","5,303,013","±10,434","5,303,013","(X)",2014
"Management, business, science, and arts occupations","Ohio","1,838,874","±12,596","34.70%","±0.2",2014
"Service occupations","Ohio","941,671","±6,581","17.80%","±0.1",2014
