Date,Year,Month,Unit,Animal,Count,Commercial_Or_Federally_Inspected,Type_Of_Meat
Apr-2011,2011,4,"1,000 Head",Beef Cows,280.9,Federally Inspected,Red Meat
Mar-2011,2011,3,"1,000 Head",Beef Cows,277.2,Federally Inspected,Red Meat
Feb-2011,2011,2,"1,000 Head",Beef Cows,247.9,Federally Inspected,Red Meat
Jan-2011,2011,1,"1,000 Head",Beef Cows,290.1,Federally Inspected,Red Meat
Dec-2010,2010,12,"1,000 Head",Beef Cows,323.8,Federally Inspected,Red Meat
Nov-2010,2010,11,"1,000 Head",Beef Cows,350.9,Federally Inspected,Red Meat
Oct-2010,2010,10,"1,000 Head",Beef Cows,326.2,Federally Inspected,Red Meat
Sep-2010,2010,9,"1,000 Head",Beef Cows,301.6,Federally Inspected,Red Meat
Aug-2010,2010,8,"1,000 Head",Beef Cows,284.2,Federally Inspected,Red Meat
Jul-2010,2010,7,"1,000 Head",Beef Cows,285.3,Federally Inspected,Red Meat
Jun-2010,2010,6,"1,000 Head",Beef Cows,311.3,Federally Inspected,Red Meat
May-2010,2010,5,"1,000 Head",Beef Cows,301.5,Federally Inspected,Red Meat
Apr-2010,2010,4,"1,000 Head",Beef Cows,297.5,Federally Inspected,Red Meat
Mar-2010,2010,3,"1,000 Head",Beef Cows,292.1,Federally Inspected,Red Meat
Feb-2010,2010,2,"1,000 Head",Beef Cows,246.9,Federally Inspected,Red Meat
Jan-2010,2010,1,"1,000 Head",Beef Cows,308.6,Federally Inspected,Red Meat
Dec-2009,2009,12,"1,000 Head",Beef Cows,310.1,Federally Inspected,Red Meat
Nov-2009,2009,11,"1,000 Head",Beef Cows,324.4,Federally Inspected,Red Meat
Oct-2009,2009,10,"1,000 Head",Beef Cows,319.8,Federally Inspected,Red Meat
Sep-2009,2009,9,"1,000 Head",Beef Cows,271.1,Federally Inspected,Red Meat
Aug-2009,2009,8,"1,000 Head",Beef Cows,262.4,Federally Inspected,Red Meat
Jul-2009,2009,7,"1,000 Head",Beef Cows,285.1,Federally Inspected,Red Meat
Jun-2009,2009,6,"1,000 Head",Beef Cows,255.2,Federally Inspected,Red Meat
May-2009,2009,5,"1,000 Head",Beef Cows,258.8,Federally Inspected,Red Meat
Apr-2009,2009,4,"1,000 Head",Beef Cows,256.2,Federally Inspected,Red Meat
Mar-2009,2009,3,"1,000 Head",Beef Cows,253.1,Federally Inspected,Red Meat
Feb-2009,2009,2,"1,000 Head",Beef Cows,243.6,Federally Inspected,Red Meat
Jan-2009,2009,1,"1,000 Head",Beef Cows,285.2,Federally Inspected,Red Meat
Dec-2008,2008,12,"1,000 Head",Beef Cows,288.1,Federally Inspected,Red Meat
Nov-2008,2008,11,"1,000 Head",Beef Cows,305.9,Federally Inspected,Red Meat
Oct-2008,2008,10,"1,000 Head",Beef Cows,346.9,Federally Inspected,Red Meat
Sep-2008,2008,9,"1,000 Head",Beef Cows,303.0,Federally Inspected,Red Meat
Aug-2008,2008,8,"1,000 Head",Beef Cows,294.5,Federally Inspected,Red Meat
Jul-2008,2008,7,"1,000 Head",Beef Cows,311.3,Federally Inspected,Red Meat
Jun-2008,2008,6,"1,000 Head",Beef Cows,304.4,Federally Inspected,Red Meat
May-2008,2008,5,"1,000 Head",Beef Cows,315.2,Federally Inspected,Red Meat
Apr-2008,2008,4,"1,000 Head",Beef Cows,282.2,Federally Inspected,Red Meat
Mar-2008,2008,3,"1,000 Head",Beef Cows,257.9,Federally Inspected,Red Meat
Feb-2008,2008,2,"1,000 Head",Beef Cows,250.8,Federally Inspected,Red Meat
Jan-2008,2008,1,"1,000 Head",Beef Cows,309.0,Federally Inspected,Red Meat
Dec-2007,2007,12,"1,000 Head",Beef Cows,278.3,Federally Inspected,Red Meat
Nov-2007,2007,11,"1,000 Head",Beef Cows,309.6,Federally Inspected,Red Meat
Oct-2007,2007,10,"1,000 Head",Beef Cows,296.5,Federally Inspected,Red Meat
Sep-2007,2007,9,"1,000 Head",Beef Cows,231.9,Federally Inspected,Red Meat
Aug-2007,2007,8,"1,000 Head",Beef Cows,253.5,Federally Inspected,Red Meat
Jul-2007,2007,7,"1,000 Head",Beef Cows,236.3,Federally Inspected,Red Meat
Jun-2007,2007,6,"1,000 Head",Beef Cows,264.6,Federally Inspected,Red Meat
May-2007,2007,5,"1,000 Head",Beef Cows,285.9,Federally Inspected,Red Meat
Apr-2007,2007,4,"1,000 Head",Beef Cows,246.6,Federally Inspected,Red Meat
Mar-2007,2007,3,"1,000 Head",Beef Cows,258.0,Federally Inspected,Red Meat
Feb-2007,2007,2,"1,000 Head",Beef Cows,242.0,Federally Inspected,Red Meat
Jan-2007,2007,1,"1,000 Head",Beef Cows,274.7,Federally Inspected,Red Meat
Dec-2006,2006,12,"1,000 Head",Beef Cows,265.0,Federally Inspected,Red Meat
Nov-2006,2006,11,"1,000 Head",Beef Cows,296.3,Federally Inspected,Red Meat
Oct-2006,2006,10,"1,000 Head",Beef Cows,281.0,Federally Inspected,Red Meat
Sep-2006,2006,9,"1,000 Head",Beef Cows,241.6,Federally Inspected,Red Meat
Aug-2006,2006,8,"1,000 Head",Beef Cows,279.8,Federally Inspected,Red Meat
Jul-2006,2006,7,"1,000 Head",Beef Cows,241.1,Federally Inspected,Red Meat
Jun-2006,2006,6,"1,000 Head",Beef Cows,261.9,Federally Inspected,Red Meat
May-2006,2006,5,"1,000 Head",Beef Cows,238.9,Federally Inspected,Red Meat
Apr-2006,2006,4,"1,000 Head",Beef Cows,215.8,Federally Inspected,Red Meat
Mar-2006,2006,3,"1,000 Head",Beef Cows,219.9,Federally Inspected,Red Meat
Feb-2006,2006,2,"1,000 Head",Beef Cows,194.1,Federally Inspected,Red Meat
Jan-2006,2006,1,"1,000 Head",Beef Cows,247.2,Federally Inspected,Red Meat
Dec-2005,2005,12,"1,000 Head",Beef Cows,230.5,Federally Inspected,Red Meat
Nov-2005,2005,11,"1,000 Head",Beef Cows,240.1,Federally Inspected,Red Meat
Oct-2005,2005,10,"1,000 Head",Beef Cows,225.0,Federally Inspected,Red Meat
Sep-2005,2005,9,"1,000 Head",Beef Cows,202.2,Federally Inspected,Red Meat
Aug-2005,2005,8,"1,000 Head",Beef Cows,202.1,Federally Inspected,Red Meat
Jul-2005,2005,7,"1,000 Head",Beef Cows,189.3,Federally Inspected,Red Meat
Jun-2005,2005,6,"1,000 Head",Beef Cows,217.8,Federally Inspected,Red Meat
May-2005,2005,5,"1,000 Head",Beef Cows,209.5,Federally Inspected,Red Meat
Apr-2005,2005,4,"1,000 Head",Beef Cows,192.8,Federally Inspected,Red Meat
Mar-2005,2005,3,"1,000 Head",Beef Cows,196.7,Federally Inspected,Red Meat
Feb-2005,2005,2,"1,000 Head",Beef Cows,191.6,Federally Inspected,Red Meat
Jan-2005,2005,1,"1,000 Head",Beef Cows,225.3,Federally Inspected,Red Meat
Dec-2004,2004,12,"1,000 Head",Beef Cows,237.1,Federally Inspected,Red Meat
Nov-2004,2004,11,"1,000 Head",Beef Cows,248.3,Federally Inspected,Red Meat
Oct-2004,2004,10,"1,000 Head",Beef Cows,234.7,Federally Inspected,Red Meat
Sep-2004,2004,9,"1,000 Head",Beef Cows,220.9,Federally Inspected,Red Meat
Aug-2004,2004,8,"1,000 Head",Beef Cows,213.0,Federally Inspected,Red Meat
Jul-2004,2004,7,"1,000 Head",Beef Cows,210.8,Federally Inspected,Red Meat
Jun-2004,2004,6,"1,000 Head",Beef Cows,240.1,Federally Inspected,Red Meat
May-2004,2004,5,"1,000 Head",Beef Cows,226.8,Federally Inspected,Red Meat
Apr-2004,2004,4,"1,000 Head",Beef Cows,226.1,Federally Inspected,Red Meat
Mar-2004,2004,3,"1,000 Head",Beef Cows,223.5,Federally Inspected,Red Meat
Feb-2004,2004,2,"1,000 Head",Beef Cows,189.0,Federally Inspected,Red Meat
Jan-2004,2004,1,"1,000 Head",Beef Cows,236.0,Federally Inspected,Red Meat
Dec-2003,2003,12,"1,000 Head",Beef Cows,278.7,Federally Inspected,Red Meat
Nov-2003,2003,11,"1,000 Head",Beef Cows,268.2,Federally Inspected,Red Meat
Oct-2003,2003,10,"1,000 Head",Beef Cows,292.4,Federally Inspected,Red Meat
Sep-2003,2003,9,"1,000 Head",Beef Cows,267.9,Federally Inspected,Red Meat
Aug-2003,2003,8,"1,000 Head",Beef Cows,269.5,Federally Inspected,Red Meat
Jul-2003,2003,7,"1,000 Head",Beef Cows,263.0,Federally Inspected,Red Meat
Jun-2003,2003,6,"1,000 Head",Beef Cows,260.3,Federally Inspected,Red Meat
May-2003,2003,5,"1,000 Head",Beef Cows,263.2,Federally Inspected,Red Meat
Apr-2003,2003,4,"1,000 Head",Beef Cows,253.2,Federally Inspected,Red Meat
Mar-2003,2003,3,"1,000 Head",Beef Cows,244.3,Federally Inspected,Red Meat
Feb-2003,2003,2,"1,000 Head",Beef Cows,223.5,Federally Inspected,Red Meat
Jan-2003,2003,1,"1,000 Head",Beef Cows,278.8,Federally Inspected,Red Meat
Dec-2002,2002,12,"1,000 Head",Beef Cows,262.2,Federally Inspected,Red Meat
Nov-2002,2002,11,"1,000 Head",Beef Cows,276.7,Federally Inspected,Red Meat
Oct-2002,2002,10,"1,000 Head",Beef Cows,296.2,Federally Inspected,Red Meat
Sep-2002,2002,9,"1,000 Head",Beef Cows,241.3,Federally Inspected,Red Meat
Aug-2002,2002,8,"1,000 Head",Beef Cows,256.8,Federally Inspected,Red Meat
Jul-2002,2002,7,"1,000 Head",Beef Cows,257.7,Federally Inspected,Red Meat
Jun-2002,2002,6,"1,000 Head",Beef Cows,249.8,Federally Inspected,Red Meat
May-2002,2002,5,"1,000 Head",Beef Cows,255.5,Federally Inspected,Red Meat
Apr-2002,2002,4,"1,000 Head",Beef Cows,239.7,Federally Inspected,Red Meat
Mar-2002,2002,3,"1,000 Head",Beef Cows,227.0,Federally Inspected,Red Meat
Feb-2002,2002,2,"1,000 Head",Beef Cows,212.4,Federally Inspected,Red Meat
Jan-2002,2002,1,"1,000 Head",Beef Cows,275.8,Federally Inspected,Red Meat
Dec-2001,2001,12,"1,000 Head",Beef Cows,252.1,Federally Inspected,Red Meat
Nov-2001,2001,11,"1,000 Head",Beef Cows,293.7,Federally Inspected,Red Meat
Oct-2001,2001,10,"1,000 Head",Beef Cows,304.8,Federally Inspected,Red Meat
Sep-2001,2001,9,"1,000 Head",Beef Cows,231.7,Federally Inspected,Red Meat
Aug-2001,2001,8,"1,000 Head",Beef Cows,268.8,Federally Inspected,Red Meat
Jul-2001,2001,7,"1,000 Head",Beef Cows,249.6,Federally Inspected,Red Meat
Jun-2001,2001,6,"1,000 Head",Beef Cows,252.2,Federally Inspected,Red Meat
May-2001,2001,5,"1,000 Head",Beef Cows,270.7,Federally Inspected,Red Meat
Apr-2001,2001,4,"1,000 Head",Beef Cows,228.6,Federally Inspected,Red Meat
Mar-2001,2001,3,"1,000 Head",Beef Cows,243.8,Federally Inspected,Red Meat
Feb-2001,2001,2,"1,000 Head",Beef Cows,226.0,Federally Inspected,Red Meat
Jan-2001,2001,1,"1,000 Head",Beef Cows,270.3,Federally Inspected,Red Meat
Dec-2000,2000,12,"1,000 Head",Beef Cows,237.2,Federally Inspected,Red Meat
Nov-2000,2000,11,"1,000 Head",Beef Cows,266.5,Federally Inspected,Red Meat
Oct-2000,2000,10,"1,000 Head",Beef Cows,264.6,Federally Inspected,Red Meat
Sep-2000,2000,9,"1,000 Head",Beef Cows,223.2,Federally Inspected,Red Meat
Aug-2000,2000,8,"1,000 Head",Beef Cows,230.9,Federally Inspected,Red Meat
Jul-2000,2000,7,"1,000 Head",Beef Cows,202.1,Federally Inspected,Red Meat
Jun-2000,2000,6,"1,000 Head",Beef Cows,251.5,Federally Inspected,Red Meat
May-2000,2000,5,"1,000 Head",Beef Cows,252.1,Federally Inspected,Red Meat
Apr-2000,2000,4,"1,000 Head",Beef Cows,202.5,Federally Inspected,Red Meat
Mar-2000,2000,3,"1,000 Head",Beef Cows,213.8,Federally Inspected,Red Meat
Feb-2000,2000,2,"1,000 Head",Beef Cows,213.0,Federally Inspected,Red Meat
Jan-2000,2000,1,"1,000 Head",Beef Cows,238.5,Federally Inspected,Red Meat
Dec-1999,1999,12,"1,000 Head",Beef Cows,254.3,Federally Inspected,Red Meat
Nov-1999,1999,11,"1,000 Head",Beef Cows,292.7,Federally Inspected,Red Meat
Oct-1999,1999,10,"1,000 Head",Beef Cows,279.0,Federally Inspected,Red Meat
Sep-1999,1999,9,"1,000 Head",Beef Cows,247.4,Federally Inspected,Red Meat
Aug-1999,1999,8,"1,000 Head",Beef Cows,243.0,Federally Inspected,Red Meat
Jul-1999,1999,7,"1,000 Head",Beef Cows,227.8,Federally Inspected,Red Meat
Jun-1999,1999,6,"1,000 Head",Beef Cows,245.3,Federally Inspected,Red Meat
May-1999,1999,5,"1,000 Head",Beef Cows,255.4,Federally Inspected,Red Meat
Apr-1999,1999,4,"1,000 Head",Beef Cows,242.8,Federally Inspected,Red Meat
Mar-1999,1999,3,"1,000 Head",Beef Cows,258.0,Federally Inspected,Red Meat
Feb-1999,1999,2,"1,000 Head",Beef Cows,219.2,Federally Inspected,Red Meat
Jan-1999,1999,1,"1,000 Head",Beef Cows,264.8,Federally Inspected,Red Meat
Dec-1998,1998,12,"1,000 Head",Beef Cows,297.7,Federally Inspected,Red Meat
Nov-1998,1998,11,"1,000 Head",Beef Cows,295.3,Federally Inspected,Red Meat
Oct-1998,1998,10,"1,000 Head",Beef Cows,294.6,Federally Inspected,Red Meat
Sep-1998,1998,9,"1,000 Head",Beef Cows,276.7,Federally Inspected,Red Meat
Aug-1998,1998,8,"1,000 Head",Beef Cows,272.1,Federally Inspected,Red Meat
Jul-1998,1998,7,"1,000 Head",Beef Cows,278.2,Federally Inspected,Red Meat
Jun-1998,1998,6,"1,000 Head",Beef Cows,278.7,Federally Inspected,Red Meat
May-1998,1998,5,"1,000 Head",Beef Cows,254.2,Federally Inspected,Red Meat
Apr-1998,1998,4,"1,000 Head",Beef Cows,251.7,Federally Inspected,Red Meat
Mar-1998,1998,3,"1,000 Head",Beef Cows,229.4,Federally Inspected,Red Meat
Feb-1998,1998,2,"1,000 Head",Beef Cows,227.3,Federally Inspected,Red Meat
Jan-1998,1998,1,"1,000 Head",Beef Cows,289.4,Federally Inspected,Red Meat
Dec-1997,1997,12,"1,000 Head",Beef Cows,321.7,Federally Inspected,Red Meat
Nov-1997,1997,11,"1,000 Head",Beef Cows,325.5,Federally Inspected,Red Meat
Oct-1997,1997,10,"1,000 Head",Beef Cows,341.2,Federally Inspected,Red Meat
Sep-1997,1997,9,"1,000 Head",Beef Cows,273.5,Federally Inspected,Red Meat
Aug-1997,1997,8,"1,000 Head",Beef Cows,267.6,Federally Inspected,Red Meat
Jul-1997,1997,7,"1,000 Head",Beef Cows,278.7,Federally Inspected,Red Meat
Jun-1997,1997,6,"1,000 Head",Beef Cows,249.5,Federally Inspected,Red Meat
May-1997,1997,5,"1,000 Head",Beef Cows,269.1,Federally Inspected,Red Meat
Apr-1997,1997,4,"1,000 Head",Beef Cows,283.5,Federally Inspected,Red Meat
Mar-1997,1997,3,"1,000 Head",Beef Cows,271.6,Federally Inspected,Red Meat
Feb-1997,1997,2,"1,000 Head",Beef Cows,259.3,Federally Inspected,Red Meat
Jan-1997,1997,1,"1,000 Head",Beef Cows,356.9,Federally Inspected,Red Meat
Dec-1996,1996,12,"1,000 Head",Beef Cows,369.5,Federally Inspected,Red Meat
Nov-1996,1996,11,"1,000 Head",Beef Cows,400.4,Federally Inspected,Red Meat
Oct-1996,1996,10,"1,000 Head",Beef Cows,412.2,Federally Inspected,Red Meat
Sep-1996,1996,9,"1,000 Head",Beef Cows,312.1,Federally Inspected,Red Meat
Aug-1996,1996,8,"1,000 Head",Beef Cows,336.8,Federally Inspected,Red Meat
Jul-1996,1996,7,"1,000 Head",Beef Cows,331.7,Federally Inspected,Red Meat
Jun-1996,1996,6,"1,000 Head",Beef Cows,327.7,Federally Inspected,Red Meat
May-1996,1996,5,"1,000 Head",Beef Cows,352.2,Federally Inspected,Red Meat
Apr-1996,1996,4,"1,000 Head",Beef Cows,322.7,Federally Inspected,Red Meat
Mar-1996,1996,3,"1,000 Head",Beef Cows,280.2,Federally Inspected,Red Meat
Feb-1996,1996,2,"1,000 Head",Beef Cows,291.5,Federally Inspected,Red Meat
Jan-1996,1996,1,"1,000 Head",Beef Cows,330.7,Federally Inspected,Red Meat
Dec-1995,1995,12,"1,000 Head",Beef Cows,312.5,Federally Inspected,Red Meat
Nov-1995,1995,11,"1,000 Head",Beef Cows,370.0,Federally Inspected,Red Meat
Oct-1995,1995,10,"1,000 Head",Beef Cows,331.9,Federally Inspected,Red Meat
Sep-1995,1995,9,"1,000 Head",Beef Cows,267.9,Federally Inspected,Red Meat
Aug-1995,1995,8,"1,000 Head",Beef Cows,259.3,Federally Inspected,Red Meat
Jul-1995,1995,7,"1,000 Head",Beef Cows,217.8,Federally Inspected,Red Meat
Jun-1995,1995,6,"1,000 Head",Beef Cows,263.1,Federally Inspected,Red Meat
May-1995,1995,5,"1,000 Head",Beef Cows,256.8,Federally Inspected,Red Meat
Apr-1995,1995,4,"1,000 Head",Beef Cows,226.9,Federally Inspected,Red Meat
Mar-1995,1995,3,"1,000 Head",Beef Cows,265.3,Federally Inspected,Red Meat
Feb-1995,1995,2,"1,000 Head",Beef Cows,236.0,Federally Inspected,Red Meat
Jan-1995,1995,1,"1,000 Head",Beef Cows,273.6,Federally Inspected,Red Meat
Dec-1994,1994,12,"1,000 Head",Beef Cows,301.8,Federally Inspected,Red Meat
Nov-1994,1994,11,"1,000 Head",Beef Cows,324.7,Federally Inspected,Red Meat
Oct-1994,1994,10,"1,000 Head",Beef Cows,287.1,Federally Inspected,Red Meat
Sep-1994,1994,9,"1,000 Head",Beef Cows,236.4,Federally Inspected,Red Meat
Aug-1994,1994,8,"1,000 Head",Beef Cows,238.0,Federally Inspected,Red Meat
Jul-1994,1994,7,"1,000 Head",Beef Cows,199.7,Federally Inspected,Red Meat
Jun-1994,1994,6,"1,000 Head",Beef Cows,218.8,Federally Inspected,Red Meat
May-1994,1994,5,"1,000 Head",Beef Cows,223.1,Federally Inspected,Red Meat
Apr-1994,1994,4,"1,000 Head",Beef Cows,223.0,Federally Inspected,Red Meat
Mar-1994,1994,3,"1,000 Head",Beef Cows,249.0,Federally Inspected,Red Meat
Feb-1994,1994,2,"1,000 Head",Beef Cows,211.3,Federally Inspected,Red Meat
Jan-1994,1994,1,"1,000 Head",Beef Cows,241.7,Federally Inspected,Red Meat
Dec-1993,1993,12,"1,000 Head",Beef Cows,269.4,Federally Inspected,Red Meat
Nov-1993,1993,11,"1,000 Head",Beef Cows,294.0,Federally Inspected,Red Meat
Oct-1993,1993,10,"1,000 Head",Beef Cows,270.2,Federally Inspected,Red Meat
Sep-1993,1993,9,"1,000 Head",Beef Cows,250.9,Federally Inspected,Red Meat
Aug-1993,1993,8,"1,000 Head",Beef Cows,241.9,Federally Inspected,Red Meat
Jul-1993,1993,7,"1,000 Head",Beef Cows,230.6,Federally Inspected,Red Meat
Jun-1993,1993,6,"1,000 Head",Beef Cows,240.5,Federally Inspected,Red Meat
May-1993,1993,5,"1,000 Head",Beef Cows,227.6,Federally Inspected,Red Meat
Apr-1993,1993,4,"1,000 Head",Beef Cows,235.4,Federally Inspected,Red Meat
Mar-1993,1993,3,"1,000 Head",Beef Cows,243.7,Federally Inspected,Red Meat
Feb-1993,1993,2,"1,000 Head",Beef Cows,212.8,Federally Inspected,Red Meat
Jan-1993,1993,1,"1,000 Head",Beef Cows,242.0,Federally Inspected,Red Meat
Dec-1992,1992,12,"1,000 Head",Beef Cows,272.4,Federally Inspected,Red Meat
Nov-1992,1992,11,"1,000 Head",Beef Cows,269.5,Federally Inspected,Red Meat
Oct-1992,1992,10,"1,000 Head",Beef Cows,294.3,Federally Inspected,Red Meat
Sep-1992,1992,9,"1,000 Head",Beef Cows,232.1,Federally Inspected,Red Meat
Aug-1992,1992,8,"1,000 Head",Beef Cows,205.4,Federally Inspected,Red Meat
Jul-1992,1992,7,"1,000 Head",Beef Cows,206.8,Federally Inspected,Red Meat
Jun-1992,1992,6,"1,000 Head",Beef Cows,226.9,Federally Inspected,Red Meat
May-1992,1992,5,"1,000 Head",Beef Cows,230.5,Federally Inspected,Red Meat
Apr-1992,1992,4,"1,000 Head",Beef Cows,213.2,Federally Inspected,Red Meat
Mar-1992,1992,3,"1,000 Head",Beef Cows,219.8,Federally Inspected,Red Meat
Feb-1992,1992,2,"1,000 Head",Beef Cows,195.6,Federally Inspected,Red Meat
Jan-1992,1992,1,"1,000 Head",Beef Cows,246.4,Federally Inspected,Red Meat
Dec-1991,1991,12,"1,000 Head",Beef Cows,254.0,Federally Inspected,Red Meat
Nov-1991,1991,11,"1,000 Head",Beef Cows,266.0,Federally Inspected,Red Meat
Oct-1991,1991,10,"1,000 Head",Beef Cows,245.0,Federally Inspected,Red Meat
Sep-1991,1991,9,"1,000 Head",Beef Cows,180.0,Federally Inspected,Red Meat
Aug-1991,1991,8,"1,000 Head",Beef Cows,184.0,Federally Inspected,Red Meat
Jul-1991,1991,7,"1,000 Head",Beef Cows,190.0,Federally Inspected,Red Meat
Jun-1991,1991,6,"1,000 Head",Beef Cows,197.0,Federally Inspected,Red Meat
May-1991,1991,5,"1,000 Head",Beef Cows,227.0,Federally Inspected,Red Meat
Apr-1991,1991,4,"1,000 Head",Beef Cows,220.0,Federally Inspected,Red Meat
Mar-1991,1991,3,"1,000 Head",Beef Cows,210.0,Federally Inspected,Red Meat
Feb-1991,1991,2,"1,000 Head",Beef Cows,208.0,Federally Inspected,Red Meat
Jan-1991,1991,1,"1,000 Head",Beef Cows,263.0,Federally Inspected,Red Meat
Dec-1990,1990,12,"1,000 Head",Beef Cows,256.0,Federally Inspected,Red Meat
Nov-1990,1990,11,"1,000 Head",Beef Cows,307.0,Federally Inspected,Red Meat
Oct-1990,1990,10,"1,000 Head",Beef Cows,319.0,Federally Inspected,Red Meat
Sep-1990,1990,9,"1,000 Head",Beef Cows,231.0,Federally Inspected,Red Meat
Aug-1990,1990,8,"1,000 Head",Beef Cows,251.0,Federally Inspected,Red Meat
Jul-1990,1990,7,"1,000 Head",Beef Cows,244.0,Federally Inspected,Red Meat
Jun-1990,1990,6,"1,000 Head",Beef Cows,255.0,Federally Inspected,Red Meat
May-1990,1990,5,"1,000 Head",Beef Cows,263.0,Federally Inspected,Red Meat
Apr-1990,1990,4,"1,000 Head",Beef Cows,229.0,Federally Inspected,Red Meat
Mar-1990,1990,3,"1,000 Head",Beef Cows,222.0,Federally Inspected,Red Meat
Feb-1990,1990,2,"1,000 Head",Beef Cows,208.0,Federally Inspected,Red Meat
Jan-1990,1990,1,"1,000 Head",Beef Cows,309.0,Federally Inspected,Red Meat
Dec-1989,1989,12,"1,000 Head",Beef Cows,311.0,Federally Inspected,Red Meat
Nov-1989,1989,11,"1,000 Head",Beef Cows,338.0,Federally Inspected,Red Meat
Oct-1989,1989,10,"1,000 Head",Beef Cows,327.0,Federally Inspected,Red Meat
Sep-1989,1989,9,"1,000 Head",Beef Cows,246.0,Federally Inspected,Red Meat
Aug-1989,1989,8,"1,000 Head",Beef Cows,254.0,Federally Inspected,Red Meat
Jul-1989,1989,7,"1,000 Head",Beef Cows,234.0,Federally Inspected,Red Meat
Jun-1989,1989,6,"1,000 Head",Beef Cows,279.0,Federally Inspected,Red Meat
May-1989,1989,5,"1,000 Head",Beef Cows,299.0,Federally Inspected,Red Meat
Apr-1989,1989,4,"1,000 Head",Beef Cows,256.0,Federally Inspected,Red Meat
Mar-1989,1989,3,"1,000 Head",Beef Cows,247.0,Federally Inspected,Red Meat
Feb-1989,1989,2,"1,000 Head",Beef Cows,202.0,Federally Inspected,Red Meat
Jan-1989,1989,1,"1,000 Head",Beef Cows,265.0,Federally Inspected,Red Meat
Dec-1988,1988,12,"1,000 Head",Beef Cows,273.0,Federally Inspected,Red Meat
Nov-1988,1988,11,"1,000 Head",Beef Cows,315.0,Federally Inspected,Red Meat
Oct-1988,1988,10,"1,000 Head",Beef Cows,310.0,Federally Inspected,Red Meat
Sep-1988,1988,9,"1,000 Head",Beef Cows,262.0,Federally Inspected,Red Meat
Aug-1988,1988,8,"1,000 Head",Beef Cows,275.0,Federally Inspected,Red Meat
Jul-1988,1988,7,"1,000 Head",Beef Cows,263.0,Federally Inspected,Red Meat
Jun-1988,1988,6,"1,000 Head",Beef Cows,310.0,Federally Inspected,Red Meat
May-1988,1988,5,"1,000 Head",Beef Cows,280.0,Federally Inspected,Red Meat
Apr-1988,1988,4,"1,000 Head",Beef Cows,235.0,Federally Inspected,Red Meat
Mar-1988,1988,3,"1,000 Head",Beef Cows,248.0,Federally Inspected,Red Meat
Feb-1988,1988,2,"1,000 Head",Beef Cows,240.0,Federally Inspected,Red Meat
Jan-1988,1988,1,"1,000 Head",Beef Cows,262.0,Federally Inspected,Red Meat
Dec-1987,1987,12,"1,000 Head",Beef Cows,294.0,Federally Inspected,Red Meat
Nov-1987,1987,11,"1,000 Head",Beef Cows,323.0,Federally Inspected,Red Meat
Oct-1987,1987,10,"1,000 Head",Beef Cows,326.0,Federally Inspected,Red Meat
Sep-1987,1987,9,"1,000 Head",Beef Cows,281.0,Federally Inspected,Red Meat
Aug-1987,1987,8,"1,000 Head",Beef Cows,278.0,Federally Inspected,Red Meat
