,Unnamed: 0,Date,Year,Month,Unit,Animal,Weight,Type_Of_Meat
2419,2419,May-86,1986,5,Million Pounds,Broiler,,Poultry
2420,2420,Apr-86,1986,4,Million Pounds,Broiler,,Poultry
2421,2421,Mar-86,1986,3,Million Pounds,Broiler,,Poultry
2422,2422,Feb-86,1986,2,Million Pounds,Broiler,,Poultry
2423,2423,Jan-86,1986,1,Million Pounds,Broiler,,Poultry
2424,2424,Dec-85,1985,12,Million Pounds,Broiler,,Poultry
2425,2425,Nov-85,1985,11,Million Pounds,Broiler,,Poultry
2426,2426,Oct-85,1985,10,Million Pounds,Broiler,,Poultry
2427,2427,Sep-85,1985,9,Million Pounds,Broiler,,Poultry
2428,2428,Aug-85,1985,8,Million Pounds,Broiler,,Poultry
2429,2429,Jul-85,1985,7,Million Pounds,Broiler,,Poultry
2430,2430,Jun-85,1985,6,Million Pounds,Broiler,,Poultry
2431,2431,May-85,1985,5,Million Pounds,Broiler,,Poultry
2432,2432,Apr-85,1985,4,Million Pounds,Broiler,,Poultry
2433,2433,Mar-85,1985,3,Million Pounds,Broiler,,Poultry
2434,2434,Feb-85,1985,2,Million Pounds,Broiler,,Poultry
2435,2435,Jan-85,1985,1,Million Pounds,Broiler,,Poultry
2436,2436,Dec-84,1984,12,Million Pounds,Broiler,,Poultry
2437,2437,Nov-84,1984,11,Million Pounds,Broiler,,Poultry
2438,2438,Oct-84,1984,10,Million Pounds,Broiler,,Poultry
2439,2439,Sep-84,1984,9,Million Pounds,Broiler,,Poultry
2440,2440,Aug-84,1984,8,Million Pounds,Broiler,,Poultry
2441,2441,Jul-84,1984,7,Million Pounds,Broiler,,Poultry
2442,2442,Jun-84,1984,6,Million Pounds,Broiler,,Poultry
2443,2443,May-84,1984,5,Million Pounds,Broiler,,Poultry
2444,2444,Apr-84,1984,4,Million Pounds,Broiler,,Poultry
2445,2445,Mar-84,1984,3,Million Pounds,Broiler,,Poultry
2446,2446,Feb-84,1984,2,Million Pounds,Broiler,,Poultry
2447,2447,Jan-84,1984,1,Million Pounds,Broiler,,Poultry
2448,2448,Dec-83,1983,12,Million Pounds,Broiler,,Poultry
2449,2449,Nov-83,1983,11,Million Pounds,Broiler,,Poultry
2450,2450,Oct-83,1983,10,Million Pounds,Broiler,,Poultry
2451,2451,Sep-83,1983,9,Million Pounds,Broiler,,Poultry
2452,2452,Aug-83,1983,8,Million Pounds,Broiler,,Poultry
2453,2453,Jul-83,1983,7,Million Pounds,Broiler,,Poultry
2454,2454,Jun-83,1983,6,Million Pounds,Broiler,,Poultry
2455,2455,May-83,1983,5,Million Pounds,Broiler,,Poultry
2456,2456,Apr-83,1983,4,Million Pounds,Broiler,,Poultry
2457,2457,Mar-83,1983,3,Million Pounds,Broiler,,Poultry
2458,2458,Feb-83,1983,2,Million Pounds,Broiler,,Poultry
2459,2459,Jan-83,1983,1,Million Pounds,Broiler,,Poultry
2460,2460,Dec-23,2023,12,Million Pounds,Other Chicken,6.26,Poultry
2461,2461,Nov-23,2023,11,Million Pounds,Other Chicken,7.03,Poultry
2462,2462,Oct-23,2023,10,Million Pounds,Other Chicken,8.59,Poultry
2463,2463,Sep-23,2023,9,Million Pounds,Other Chicken,9.25,Poultry
2464,2464,Aug-23,2023,8,Million Pounds,Other Chicken,8.28,Poultry
2465,2465,Jul-23,2023,7,Million Pounds,Other Chicken,7.85,Poultry
2466,2466,Jun-23,2023,6,Million Pounds,Other Chicken,6.96,Poultry
2467,2467,May-23,2023,5,Million Pounds,Other Chicken,6.37,Poultry
2468,2468,Apr-23,2023,4,Million Pounds,Other Chicken,6.21,Poultry
2469,2469,Mar-23,2023,3,Million Pounds,Other Chicken,6.04,Poultry
2470,2470,Feb-23,2023,2,Million Pounds,Other Chicken,5.88,Poultry
2471,2471,Jan-23,2023,1,Million Pounds,Other Chicken,5.23,Poultry
2472,2472,Dec-22,2022,12,Million Pounds,Other Chicken,4.14,Poultry
2473,2473,Nov-22,2022,11,Million Pounds,Other Chicken,4.38,Poultry
2474,2474,Oct-22,2022,10,Million Pounds,Other Chicken,4.1,Poultry
2475,2475,Sep-22,2022,9,Million Pounds,Other Chicken,5.33,Poultry
2476,2476,Aug-22,2022,8,Million Pounds,Other Chicken,5.43,Poultry
2477,2477,Jul-22,2022,7,Million Pounds,Other Chicken,4.66,Poultry
2478,2478,Jun-22,2022,6,Million Pounds,Other Chicken,4.54,Poultry
2479,2479,May-22,2022,5,Million Pounds,Other Chicken,4.35,Poultry
2480,2480,Apr-22,2022,4,Million Pounds,Other Chicken,4.59,Poultry
2481,2481,Mar-22,2022,3,Million Pounds,Other Chicken,4.26,Poultry
2482,2482,Feb-22,2022,2,Million Pounds,Other Chicken,3.55,Poultry
2483,2483,Jan-22,2022,1,Million Pounds,Other Chicken,3.3,Poultry
2484,2484,Dec-21,2021,12,Million Pounds,Other Chicken,3.83,Poultry
2485,2485,Nov-21,2021,11,Million Pounds,Other Chicken,4.97,Poultry
2486,2486,Oct-21,2021,10,Million Pounds,Other Chicken,7.78,Poultry
2487,2487,Sep-21,2021,9,Million Pounds,Other Chicken,6.88,Poultry
2488,2488,Aug-21,2021,8,Million Pounds,Other Chicken,6.72,Poultry
2489,2489,Jul-21,2021,7,Million Pounds,Other Chicken,5.03,Poultry
2490,2490,Jun-21,2021,6,Million Pounds,Other Chicken,5.23,Poultry
2491,2491,May-21,2021,5,Million Pounds,Other Chicken,5.21,Poultry
2492,2492,Apr-21,2021,4,Million Pounds,Other Chicken,5.67,Poultry
2493,2493,Mar-21,2021,3,Million Pounds,Other Chicken,5.75,Poultry
2494,2494,Feb-21,2021,2,Million Pounds,Other Chicken,5.66,Poultry
2495,2495,Jan-21,2021,1,Million Pounds,Other Chicken,4.35,Poultry
2496,2496,Dec-20,2020,12,Million Pounds,Other Chicken,4.47,Poultry
2497,2497,Nov-20,2020,11,Million Pounds,Other Chicken,6.93,Poultry
2498,2498,Oct-20,2020,10,Million Pounds,Other Chicken,8.88,Poultry
2499,2499,Sep-20,2020,9,Million Pounds,Other Chicken,8.19,Poultry
2500,2500,Aug-20,2020,8,Million Pounds,Other Chicken,7.46,Poultry
2501,2501,Jul-20,2020,7,Million Pounds,Other Chicken,4.94,Poultry
2502,2502,Jun-20,2020,6,Million Pounds,Other Chicken,4.76,Poultry
2503,2503,May-20,2020,5,Million Pounds,Other Chicken,6.37,Poultry
2504,2504,Apr-20,2020,4,Million Pounds,Other Chicken,6.16,Poultry
2505,2505,Mar-20,2020,3,Million Pounds,Other Chicken,6.78,Poultry
2506,2506,Feb-20,2020,2,Million Pounds,Other Chicken,5.98,Poultry
2507,2507,Jan-20,2020,1,Million Pounds,Other Chicken,5.43,Poultry
2508,2508,Dec-19,2019,12,Million Pounds,Other Chicken,4.07,Poultry
2509,2509,Nov-19,2019,11,Million Pounds,Other Chicken,5.27,Poultry
2510,2510,Oct-19,2019,10,Million Pounds,Other Chicken,7.82,Poultry
2511,2511,Sep-19,2019,9,Million Pounds,Other Chicken,8.7,Poultry
2512,2512,Aug-19,2019,8,Million Pounds,Other Chicken,8.74,Poultry
2513,2513,Jul-19,2019,7,Million Pounds,Other Chicken,7.25,Poultry
2514,2514,Jun-19,2019,6,Million Pounds,Other Chicken,6.21,Poultry
2515,2515,May-19,2019,5,Million Pounds,Other Chicken,5.84,Poultry
2516,2516,Apr-19,2019,4,Million Pounds,Other Chicken,6.99,Poultry
2517,2517,Mar-19,2019,3,Million Pounds,Other Chicken,7.14,Poultry
2518,2518,Feb-19,2019,2,Million Pounds,Other Chicken,6.66,Poultry
2519,2519,Jan-19,2019,1,Million Pounds,Other Chicken,5.62,Poultry
2520,2520,Dec-18,2018,12,Million Pounds,Other Chicken,4.22,Poultry
2521,2521,Nov-18,2018,11,Million Pounds,Other Chicken,4.55,Poultry
2522,2522,Oct-18,2018,10,Million Pounds,Other Chicken,6.15,Poultry
2523,2523,Sep-18,2018,9,Million Pounds,Other Chicken,5.27,Poultry
2524,2524,Aug-18,2018,8,Million Pounds,Other Chicken,6.31,Poultry
2525,2525,Jul-18,2018,7,Million Pounds,Other Chicken,3.91,Poultry
2526,2526,Jun-18,2018,6,Million Pounds,Other Chicken,3.81,Poultry
2527,2527,May-18,2018,5,Million Pounds,Other Chicken,3.92,Poultry
2528,2528,Apr-18,2018,4,Million Pounds,Other Chicken,3.87,Poultry
2529,2529,Mar-18,2018,3,Million Pounds,Other Chicken,4.31,Poultry
2530,2530,Feb-18,2018,2,Million Pounds,Other Chicken,4.74,Poultry
2531,2531,Jan-18,2018,1,Million Pounds,Other Chicken,4.61,Poultry
2532,2532,Dec-17,2017,12,Million Pounds,Other Chicken,4.56,Poultry
2533,2533,Nov-17,2017,11,Million Pounds,Other Chicken,6.07,Poultry
2534,2534,Oct-17,2017,10,Million Pounds,Other Chicken,6.57,Poultry
2535,2535,Sep-17,2017,9,Million Pounds,Other Chicken,8.54,Poultry
2536,2536,Aug-17,2017,8,Million Pounds,Other Chicken,8.8,Poultry
2537,2537,Jul-17,2017,7,Million Pounds,Other Chicken,7.85,Poultry
2538,2538,Jun-17,2017,6,Million Pounds,Other Chicken,6.09,Poultry
2539,2539,May-17,2017,5,Million Pounds,Other Chicken,4.63,Poultry
2540,2540,Apr-17,2017,4,Million Pounds,Other Chicken,4.93,Poultry
2541,2541,Mar-17,2017,3,Million Pounds,Other Chicken,6.49,Poultry
2542,2542,Feb-17,2017,2,Million Pounds,Other Chicken,7.92,Poultry
2543,2543,Jan-17,2017,1,Million Pounds,Other Chicken,8.24,Poultry
2544,2544,Dec-16,2016,12,Million Pounds,Other Chicken,9.64,Poultry
2545,2545,Nov-16,2016,11,Million Pounds,Other Chicken,9.02,Poultry
2546,2546,Oct-16,2016,10,Million Pounds,Other Chicken,11.45,Poultry
2547,2547,Sep-16,2016,9,Million Pounds,Other Chicken,10.65,Poultry
2548,2548,Aug-16,2016,8,Million Pounds,Other Chicken,8.83,Poultry
2549,2549,Jul-16,2016,7,Million Pounds,Other Chicken,8.65,Poultry
2550,2550,Jun-16,2016,6,Million Pounds,Other Chicken,7.83,Poultry
2551,2551,May-16,2016,5,Million Pounds,Other Chicken,6.37,Poultry
2552,2552,Apr-16,2016,4,Million Pounds,Other Chicken,6.12,Poultry
2553,2553,Mar-16,2016,3,Million Pounds,Other Chicken,6.86,Poultry
2554,2554,Feb-16,2016,2,Million Pounds,Other Chicken,7.39,Poultry
2555,2555,Jan-16,2016,1,Million Pounds,Other Chicken,7.66,Poultry
2556,2556,Dec-15,2015,12,Million Pounds,Other Chicken,10.38,Poultry
2557,2557,Nov-15,2015,11,Million Pounds,Other Chicken,15.03,Poultry
2558,2558,Oct-15,2015,10,Million Pounds,Other Chicken,10.58,Poultry
2559,2559,Sep-15,2015,9,Million Pounds,Other Chicken,10.1,Poultry
2560,2560,Aug-15,2015,8,Million Pounds,Other Chicken,7.32,Poultry
2561,2561,Jul-15,2015,7,Million Pounds,Other Chicken,5.5,Poultry
2562,2562,Jun-15,2015,6,Million Pounds,Other Chicken,4.95,Poultry
2563,2563,May-15,2015,5,Million Pounds,Other Chicken,3.78,Poultry
2564,2564,Apr-15,2015,4,Million Pounds,Other Chicken,1.89,Poultry
2565,2565,Mar-15,2015,3,Million Pounds,Other Chicken,2.67,Poultry
2566,2566,Feb-15,2015,2,Million Pounds,Other Chicken,3.89,Poultry
2567,2567,Jan-15,2015,1,Million Pounds,Other Chicken,3.03,Poultry
2568,2568,Dec-14,2014,12,Million Pounds,Other Chicken,2.26,Poultry
2569,2569,Nov-14,2014,11,Million Pounds,Other Chicken,4.79,Poultry
2570,2570,Oct-14,2014,10,Million Pounds,Other Chicken,6.93,Poultry
2571,2571,Sep-14,2014,9,Million Pounds,Other Chicken,6.95,Poultry
2572,2572,Aug-14,2014,8,Million Pounds,Other Chicken,5.54,Poultry
2573,2573,Jul-14,2014,7,Million Pounds,Other Chicken,4.54,Poultry
2574,2574,Jun-14,2014,6,Million Pounds,Other Chicken,4.85,Poultry
2575,2575,May-14,2014,5,Million Pounds,Other Chicken,5.47,Poultry
2576,2576,Apr-14,2014,4,Million Pounds,Other Chicken,5.1,Poultry
2577,2577,Mar-14,2014,3,Million Pounds,Other Chicken,7.49,Poultry
2578,2578,Feb-14,2014,2,Million Pounds,Other Chicken,7.08,Poultry
2579,2579,Jan-14,2014,1,Million Pounds,Other Chicken,5.96,Poultry
2580,2580,Dec-13,2013,12,Million Pounds,Other Chicken,4.87,Poultry
2581,2581,Nov-13,2013,11,Million Pounds,Other Chicken,5.41,Poultry
2582,2582,Oct-13,2013,10,Million Pounds,Other Chicken,3.16,Poultry
2583,2583,Sep-13,2013,9,Million Pounds,Other Chicken,4.59,Poultry
2584,2584,Aug-13,2013,8,Million Pounds,Other Chicken,4.34,Poultry
2585,2585,Jul-13,2013,7,Million Pounds,Other Chicken,5.23,Poultry
2586,2586,Jun-13,2013,6,Million Pounds,Other Chicken,5.04,Poultry
2587,2587,May-13,2013,5,Million Pounds,Other Chicken,4.16,Poultry
2588,2588,Apr-13,2013,4,Million Pounds,Other Chicken,1.53,Poultry
2589,2589,Mar-13,2013,3,Million Pounds,Other Chicken,1.51,Poultry
2590,2590,Feb-13,2013,2,Million Pounds,Other Chicken,3.47,Poultry
2591,2591,Jan-13,2013,1,Million Pounds,Other Chicken,1.11,Poultry
2592,2592,Dec-12,2012,12,Million Pounds,Other Chicken,1.21,Poultry
2593,2593,Nov-12,2012,11,Million Pounds,Other Chicken,1.75,Poultry
2594,2594,Oct-12,2012,10,Million Pounds,Other Chicken,3.07,Poultry
2595,2595,Sep-12,2012,9,Million Pounds,Other Chicken,3.4,Poultry
2596,2596,Aug-12,2012,8,Million Pounds,Other Chicken,4.3,Poultry
2597,2597,Jul-12,2012,7,Million Pounds,Other Chicken,3.77,Poultry
2598,2598,Jun-12,2012,6,Million Pounds,Other Chicken,2.89,Poultry
2599,2599,May-12,2012,5,Million Pounds,Other Chicken,2.46,Poultry
2600,2600,Apr-12,2012,4,Million Pounds,Other Chicken,1.79,Poultry
2601,2601,Mar-12,2012,3,Million Pounds,Other Chicken,4.05,Poultry
2602,2602,Feb-12,2012,2,Million Pounds,Other Chicken,2.53,Poultry
2603,2603,Jan-12,2012,1,Million Pounds,Other Chicken,1.59,Poultry
2604,2604,Dec-11,2011,12,Million Pounds,Other Chicken,1.23,Poultry
2605,2605,Nov-11,2011,11,Million Pounds,Other Chicken,3.58,Poultry
2606,2606,Oct-11,2011,10,Million Pounds,Other Chicken,7.86,Poultry
2607,2607,Sep-11,2011,9,Million Pounds,Other Chicken,6.8,Poultry
2608,2608,Aug-11,2011,8,Million Pounds,Other Chicken,5.5,Poultry
2609,2609,Jul-11,2011,7,Million Pounds,Other Chicken,3.65,Poultry
2610,2610,Jun-11,2011,6,Million Pounds,Other Chicken,3.84,Poultry
2611,2611,May-11,2011,5,Million Pounds,Other Chicken,3.82,Poultry
2612,2612,Apr-11,2011,4,Million Pounds,Other Chicken,3.98,Poultry
2613,2613,Mar-11,2011,3,Million Pounds,Other Chicken,5.25,Poultry
2614,2614,Feb-11,2011,2,Million Pounds,Other Chicken,3.95,Poultry
2615,2615,Jan-11,2011,1,Million Pounds,Other Chicken,4.15,Poultry
2616,2616,Dec-10,2010,12,Million Pounds,Other Chicken,2.13,Poultry
2617,2617,Nov-10,2010,11,Million Pounds,Other Chicken,2.01,Poultry
2618,2618,Oct-10,2010,10,Million Pounds,Other Chicken,2.47,Poultry
2619,2619,Sep-10,2010,9,Million Pounds,Other Chicken,3.83,Poultry
2620,2620,Aug-10,2010,8,Million Pounds,Other Chicken,2.18,Poultry
2621,2621,Jul-10,2010,7,Million Pounds,Other Chicken,2.99,Poultry
2622,2622,Jun-10,2010,6,Million Pounds,Other Chicken,2.61,Poultry
2623,2623,May-10,2010,5,Million Pounds,Other Chicken,1.69,Poultry
2624,2624,Apr-10,2010,4,Million Pounds,Other Chicken,1.61,Poultry
2625,2625,Mar-10,2010,3,Million Pounds,Other Chicken,2.86,Poultry
2626,2626,Feb-10,2010,2,Million Pounds,Other Chicken,2.82,Poultry
2627,2627,Jan-10,2010,1,Million Pounds,Other Chicken,2.22,Poultry
2628,2628,Dec-09,2009,12,Million Pounds,Other Chicken,2.82,Poultry
2629,2629,Nov-09,2009,11,Million Pounds,Other Chicken,4.31,Poultry
2630,2630,Oct-09,2009,10,Million Pounds,Other Chicken,4.98,Poultry
2631,2631,Sep-09,2009,9,Million Pounds,Other Chicken,5.17,Poultry
2632,2632,Aug-09,2009,8,Million Pounds,Other Chicken,5.05,Poultry
2633,2633,Jul-09,2009,7,Million Pounds,Other Chicken,4.98,Poultry
2634,2634,Jun-09,2009,6,Million Pounds,Other Chicken,4.34,Poultry
2635,2635,May-09,2009,5,Million Pounds,Other Chicken,4.22,Poultry
2636,2636,Apr-09,2009,4,Million Pounds,Other Chicken,3.88,Poultry
2637,2637,Mar-09,2009,3,Million Pounds,Other Chicken,5.13,Poultry
2638,2638,Feb-09,2009,2,Million Pounds,Other Chicken,4.08,Poultry
2639,2639,Jan-09,2009,1,Million Pounds,Other Chicken,3.19,Poultry
2640,2640,Dec-08,2008,12,Million Pounds,Other Chicken,4.74,Poultry
2641,2641,Nov-08,2008,11,Million Pounds,Other Chicken,5.69,Poultry
2642,2642,Oct-08,2008,10,Million Pounds,Other Chicken,6.96,Poultry
2643,2643,Sep-08,2008,9,Million Pounds,Other Chicken,6.49,Poultry
2644,2644,Aug-08,2008,8,Million Pounds,Other Chicken,5.43,Poultry
2645,2645,Jul-08,2008,7,Million Pounds,Other Chicken,4.81,Poultry
2646,2646,Jun-08,2008,6,Million Pounds,Other Chicken,2.96,Poultry
2647,2647,May-08,2008,5,Million Pounds,Other Chicken,2.63,Poultry
2648,2648,Apr-08,2008,4,Million Pounds,Other Chicken,1.77,Poultry
2649,2649,Mar-08,2008,3,Million Pounds,Other Chicken,1.97,Poultry
2650,2650,Feb-08,2008,2,Million Pounds,Other Chicken,1.57,Poultry
2651,2651,Jan-08,2008,1,Million Pounds,Other Chicken,2.25,Poultry
2652,2652,Dec-07,2007,12,Million Pounds,Other Chicken,3.39,Poultry
2653,2653,Nov-07,2007,11,Million Pounds,Other Chicken,5.45,Poultry
2654,2654,Oct-07,2007,10,Million Pounds,Other Chicken,6.88,Poultry
2655,2655,Sep-07,2007,9,Million Pounds,Other Chicken,7.9,Poultry
2656,2656,Aug-07,2007,8,Million Pounds,Other Chicken,7.3,Poultry
2657,2657,Jul-07,2007,7,Million Pounds,Other Chicken,7.54,Poultry
2658,2658,Jun-07,2007,6,Million Pounds,Other Chicken,6.99,Poultry
2659,2659,May-07,2007,5,Million Pounds,Other Chicken,6.05,Poultry
2660,2660,Apr-07,2007,4,Million Pounds,Other Chicken,6.25,Poultry
2661,2661,Mar-07,2007,3,Million Pounds,Other Chicken,6.19,Poultry
2662,2662,Feb-07,2007,2,Million Pounds,Other Chicken,5.5,Poultry
2663,2663,Jan-07,2007,1,Million Pounds,Other Chicken,5.29,Poultry
2664,2664,Dec-06,2006,12,Million Pounds,Other Chicken,6.77,Poultry
2665,2665,Nov-06,2006,11,Million Pounds,Other Chicken,10.26,Poultry
2666,2666,Oct-06,2006,10,Million Pounds,Other Chicken,11.21,Poultry
2667,2667,Sep-06,2006,9,Million Pounds,Other Chicken,12.7,Poultry
2668,2668,Aug-06,2006,8,Million Pounds,Other Chicken,10.51,Poultry
2669,2669,Jul-06,2006,7,Million Pounds,Other Chicken,7.88,Poultry
2670,2670,Jun-06,2006,6,Million Pounds,Other Chicken,6.36,Poultry
2671,2671,May-06,2006,5,Million Pounds,Other Chicken,6.97,Poultry
2672,2672,Apr-06,2006,4,Million Pounds,Other Chicken,5.12,Poultry
2673,2673,Mar-06,2006,3,Million Pounds,Other Chicken,1.74,Poultry
2674,2674,Feb-06,2006,2,Million Pounds,Other Chicken,2.39,Poultry
2675,2675,Jan-06,2006,1,Million Pounds,Other Chicken,2.15,Poultry
2676,2676,Dec-05,2005,12,Million Pounds,Other Chicken,1.72,Poultry
2677,2677,Nov-05,2005,11,Million Pounds,Other Chicken,2.18,Poultry
2678,2678,Oct-05,2005,10,Million Pounds,Other Chicken,1.89,Poultry
2679,2679,Sep-05,2005,9,Million Pounds,Other Chicken,1.67,Poultry
2680,2680,Aug-05,2005,8,Million Pounds,Other Chicken,2.84,Poultry
2681,2681,Jul-05,2005,7,Million Pounds,Other Chicken,3.31,Poultry
2682,2682,Jun-05,2005,6,Million Pounds,Other Chicken,1.97,Poultry
2683,2683,May-05,2005,5,Million Pounds,Other Chicken,2.07,Poultry
2684,2684,Apr-05,2005,4,Million Pounds,Other Chicken,2.88,Poultry
2685,2685,Mar-05,2005,3,Million Pounds,Other Chicken,2.11,Poultry
2686,2686,Feb-05,2005,2,Million Pounds,Other Chicken,2.71,Poultry
2687,2687,Jan-05,2005,1,Million Pounds,Other Chicken,2.92,Poultry
2688,2688,Dec-04,2004,12,Million Pounds,Other Chicken,3.7,Poultry
2689,2689,Nov-04,2004,11,Million Pounds,Other Chicken,3.86,Poultry
2690,2690,Oct-04,2004,10,Million Pounds,Other Chicken,3.8,Poultry
2691,2691,Sep-04,2004,9,Million Pounds,Other Chicken,2.86,Poultry
2692,2692,Aug-04,2004,8,Million Pounds,Other Chicken,3.28,Poultry
2693,2693,Jul-04,2004,7,Million Pounds,Other Chicken,4.6,Poultry
2694,2694,Jun-04,2004,6,Million Pounds,Other Chicken,3.54,Poultry
2695,2695,May-04,2004,5,Million Pounds,Other Chicken,4.39,Poultry
2696,2696,Apr-04,2004,4,Million Pounds,Other Chicken,4.68,Poultry
2697,2697,Mar-04,2004,3,Million Pounds,Other Chicken,4.11,Poultry
2698,2698,Feb-04,2004,2,Million Pounds,Other Chicken,4.18,Poultry
2699,2699,Jan-04,2004,1,Million Pounds,Other Chicken,3.2,Poultry
2700,2700,Dec-03,2003,12,Million Pounds,Other Chicken,3.67,Poultry
2701,2701,Nov-03,2003,11,Million Pounds,Other Chicken,4.39,Poultry
2702,2702,Oct-03,2003,10,Million Pounds,Other Chicken,5.2,Poultry
2703,2703,Sep-03,2003,9,Million Pounds,Other Chicken,5.73,Poultry
2704,2704,Aug-03,2003,8,Million Pounds,Other Chicken,3.74,Poultry
2705,2705,Jul-03,2003,7,Million Pounds,Other Chicken,3.51,Poultry
2706,2706,Jun-03,2003,6,Million Pounds,Other Chicken,4.98,Poultry
2707,2707,May-03,2003,5,Million Pounds,Other Chicken,4.76,Poultry
2708,2708,Apr-03,2003,4,Million Pounds,Other Chicken,5.5,Poultry
2709,2709,Mar-03,2003,3,Million Pounds,Other Chicken,4.47,Poultry
2710,2710,Feb-03,2003,2,Million Pounds,Other Chicken,4.55,Poultry
2711,2711,Jan-03,2003,1,Million Pounds,Other Chicken,5.42,Poultry
2712,2712,Dec-02,2002,12,Million Pounds,Other Chicken,5.77,Poultry
2713,2713,Nov-02,2002,11,Million Pounds,Other Chicken,6.07,Poultry
2714,2714,Oct-02,2002,10,Million Pounds,Other Chicken,6.29,Poultry
2715,2715,Sep-02,2002,9,Million Pounds,Other Chicken,6.25,Poultry
2716,2716,Aug-02,2002,8,Million Pounds,Other Chicken,7.85,Poultry
2717,2717,Jul-02,2002,7,Million Pounds,Other Chicken,7.08,Poultry
2718,2718,Jun-02,2002,6,Million Pounds,Other Chicken,6.89,Poultry
2719,2719,May-02,2002,5,Million Pounds,Other Chicken,4.26,Poultry
2720,2720,Apr-02,2002,4,Million Pounds,Other Chicken,4.92,Poultry
2721,2721,Mar-02,2002,3,Million Pounds,Other Chicken,4.08,Poultry
2722,2722,Feb-02,2002,2,Million Pounds,Other Chicken,6.45,Poultry
2723,2723,Jan-02,2002,1,Million Pounds,Other Chicken,7.94,Poultry
2724,2724,Dec-01,2001,12,Million Pounds,Other Chicken,5.21,Poultry
2725,2725,Nov-01,2001,11,Million Pounds,Other Chicken,5.97,Poultry
2726,2726,Oct-01,2001,10,Million Pounds,Other Chicken,8.18,Poultry
2727,2727,Sep-01,2001,9,Million Pounds,Other Chicken,8.95,Poultry
2728,2728,Aug-01,2001,8,Million Pounds,Other Chicken,9.1,Poultry
2729,2729,Jul-01,2001,7,Million Pounds,Other Chicken,8.9,Poultry
2730,2730,Jun-01,2001,6,Million Pounds,Other Chicken,10.33,Poultry
2731,2731,May-01,2001,5,Million Pounds,Other Chicken,7.34,Poultry
2732,2732,Apr-01,2001,4,Million Pounds,Other Chicken,6.49,Poultry
2733,2733,Mar-01,2001,3,Million Pounds,Other Chicken,6.74,Poultry
2734,2734,Feb-01,2001,2,Million Pounds,Other Chicken,10.98,Poultry
2735,2735,Jan-01,2001,1,Million Pounds,Other Chicken,8.99,Poultry
2736,2736,Dec-00,2000,12,Million Pounds,Other Chicken,7.98,Poultry
2737,2737,Nov-00,2000,11,Million Pounds,Other Chicken,8.61,Poultry
2738,2738,Oct-00,2000,10,Million Pounds,Other Chicken,8.76,Poultry
2739,2739,Sep-00,2000,9,Million Pounds,Other Chicken,8.83,Poultry
2740,2740,Aug-00,2000,8,Million Pounds,Other Chicken,10.05,Poultry
2741,2741,Jul-00,2000,7,Million Pounds,Other Chicken,10.15,Poultry
2742,2742,Jun-00,2000,6,Million Pounds,Other Chicken,9.55,Poultry
2743,2743,May-00,2000,5,Million Pounds,Other Chicken,8.76,Poultry
2744,2744,Apr-00,2000,4,Million Pounds,Other Chicken,8.01,Poultry
2745,2745,Mar-00,2000,3,Million Pounds,Other Chicken,9.19,Poultry
2746,2746,Feb-00,2000,2,Million Pounds,Other Chicken,9.03,Poultry
2747,2747,Jan-00,2000,1,Million Pounds,Other Chicken,7.76,Poultry
2748,2748,Dec-99,1999,12,Million Pounds,Other Chicken,8.12,Poultry
2749,2749,Nov-99,1999,11,Million Pounds,Other Chicken,9.4,Poultry
2750,2750,Oct-99,1999,10,Million Pounds,Other Chicken,9.88,Poultry
